Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243025


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243025;2;01/06/1967;1;22,2;44,6;8;6;1;1;0;1646,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;10,4;22,2;0,0;0,0;0,0;0,2;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;8,6;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1967;1;15,8;36,8;1;6;1;1;0;1646,40002441406;1;15,8;0,0;0,0;0,0;10,4;0,0;0,0;1,9;0,9;0,0;0,0;0,0;0,0;0,0;0,0;2,4;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1967;1;33,0;118,6;27;7;1;1;0;1646,40002441406;1;0,0;0,0;0,0;0,0;21,3;11,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,0;0,0;31,0;11,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1967;1;68,0;311,2;8;17;1;1;0;1646,40002441406;1;0,0;1,2;12,3;0,0;0,0;0,2;14,0;68,0;7,0;0,0;4,8;0,0;0,0;14,1;27,6;26,0;9,2;41,4;61,2;1,4;14,0;0,0;0,0;4,7;0,0;0,0;0,0;0,0;0,0;4,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1967;1;238,0;427,0;19;12;1;1;0;1646,40002441406;1;0,0;0,0;0,0;5,2;0,0;28,9;2,2;6,1;0,0;2,2;0,0;7,0;5,0;0,0;6,2;0,0;0,0;45,0;238,0;79,2;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1967;1;48,0;243,7;23;15;1;1;0;1646,40002441406;1;0,0;0,0;0,0;0,0;5,3;41,4;42,6;0,0;0,0;0,0;4,0;6,2;42,1;0,0;6,8;11,0;0,0;0,0;1,2;1,1;0,0;0,0;48,0;12,2;12,2;0,0;0,0;0,0;8,6;1,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1966;1;42,2;125,1;28;9;1;1;0;1821,59997558594;1;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;0,0;0,0;0,0;0,0;6,4;14,2;8,2;39,1;8,4;0,0;0,0;42,2;0,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1966;1;35,3;158,2;4;18;1;1;0;1821,59997558594;1;0,4;5,7;14,9;35,3;6,6;0,0;0,0;0,0;0,0;0,0;1,2;1,2;5,2;24,0;15,0;0,1;1,1;9,4;0,0;0,0;0,0;6,4;25,4;4,3;1,0;0,0;0,0;1,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1966;1;26,0;127,6;29;11;1;1;0;1821,59997558594;1;0,0;0,0;0,0;0,0;8,9;0,0;10,6;23,5;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,3;9,5;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;10,8;26,0;17,4;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1966;1;17,2;44,4;17;8;1;1;0;1821,59997558594;1;0,0;0,0;0,0;0,0;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,2;1,1;0,0;0,0;4,2;0,0;8,3;0,0;0,0;0,0;0,0;1,0;3,0;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1966;1;38,6;99,8;26;7;1;1;0;1821,59997558594;1;9,4;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,6;16,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;38,6;2,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1966;1;31,4;40,2;1;4;1;1;0;1821,59997558594;1;31,4;5,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1966;1;3,2;5,4;4;3;1;1;0;1821,59997558594;1;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1966;1;44,0;91,4;9;8;1;1;0;1821,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;44,0;0,0;4,2;0,0;1,4;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,8;10,8;0,0;0,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1966;1;23,0;90,6;8;9;1;1;0;1821,59997558594;1;0,0;0,0;0,0;9,0;0,0;0,0;11,0;23,0;16,2;3,2;11,2;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1966;1;136,0;306,0;27;10;1;1;0;1821,59997558594;1;0,0;0,0;0,0;0,0;19,6;0,0;22,6;19,0;1,0;57,0;13,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;136,0;4,0;1,0;32,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1966;1;70,0;126,0;26;4;1;1;0;1821,59997558594;1;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,0;20,0;0,0;70,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;0;0;0;
2243025;2;01/01/1966;1;234,0;606,9;11;11;1;1;0;1821,59997558594;1;0,2;24,2;0,0;0,0;0,0;0,0;0,0;62,2;57,4;16,0;234,0;125,2;52,8;20,6;6,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1965;1;22,7;146,5;23;12;1;1;0;1278,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;17,0;10,8;1,0;6,0;0,0;0,0;7,8;6,2;0,0;0,0;0,0;0,0;0,0;20,0;22,7;0,0;0,0;13,2;0,0;0,0;0,0;13,7;22,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1965;1;17,0;77,7;15;11;1;1;0;1278,30004882812;1;13,2;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;17,0;0,0;5,0;8,8;0,0;0,0;0,1;0,0;16,6;0,0;0,0;0,0;0,0;3,0;2,4;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1965;1;66,0;138,6;30;9;1;1;0;1278,30004882812;1;8,2;31,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;20,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;66,0;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1965;1;12,0;43,6;28;6;1;1;0;1278,30004882812;1;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;6,2;12,0;8,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1965;1;13,3;36,3;21;6;1;1;0;1278,30004882812;1;0,0;0,0;0,0;1,2;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;13,3;11,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1965;1;38,6;47,4;7;6;1;1;0;1278,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;38,6;0,6;0,0;1,6;1,2;0,0;0,0;0,0;0,0;4,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1965;1;20,0;22,6;5;3;2;1;0;1278,30004882812;1;0,0;0,0;1,0;0,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1965;1;35,4;137,3;19;10;1;1;0;1278,30004882812;1;19,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,6;9,6;0,2;0,0;0,0;32,0;5,0;5,8;35,4;6,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1965;1;27,8;87,1;14;12;1;1;0;1278,30004882812;1;0,8;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;16,6;3,3;0,0;0,8;27,8;5,0;0,0;0,0;0,0;2,2;7,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,0;15,4;1,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1965;1;89,4;221,2;4;14;1;1;0;1278,30004882812;1;0,0;0,0;14,0;89,4;3,2;0,0;0,0;0,0;0,4;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,2;0,4;31,6;60,0;7,1;6,2;0,0;5,2;0,0;0,2;0,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1965;1;63,2;163,2;5;11;1;1;0;1278,30004882812;1;4,0;0,0;0,0;0,0;63,2;22,0;0,0;0,0;0,0;0,0;3,2;16,6;0,0;0,0;0,0;0,0;0,0;15,2;0,0;0,0;0,0;1,2;1,4;0,0;0,4;33,0;3,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1965;1;39,6;156,8;28;13;1;1;0;1278,30004882812;1;0,0;3,3;5,8;4,0;13,0;3,8;0,0;0,0;3,0;32,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;16,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,6;4,0;21,1;0,0;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1964;1;74,0;227,8;17;12;1;1;0;1271,5;1;0,0;7,3;0,0;38,0;3,2;0,0;3,0;0,0;0,0;0,0;0,0;0,0;5,0;22,8;6,8;0,0;74,0;6,0;7,3;0,0;0,0;0,0;0,0;0,0;0,0;20,2;0,0;0,0;0,0;34,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1964;1;27,0;115,6;22;11;1;1;0;1271,5;1;2,0;15,0;3,2;0,0;0,0;8,2;0,0;0,0;0,0;0,0;12,6;1,6;0,0;0,0;0,0;20,0;14,4;0,0;0,0;0,0;7,6;27,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1964;1;26,0;108,3;7;14;1;1;0;1271,5;1;1,2;1,0;7,2;11,0;1,6;0,0;26,0;0,8;2,0;0,0;0,0;0,0;0,0;23,2;0,0;0,0;0,0;4,2;0,0;4,0;5,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;20,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1964;1;18,8;37,3;3;5;1;1;0;1271,5;1;0,0;0,0;18,8;7,4;0,0;0,0;0,0;0,0;0,0;0,0;1,4;7,1;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1964;1;9,6;29,9;4;5;1;1;0;1271,5;1;0,0;0,0;0,0;9,6;4,4;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1964;1;28,2;90,0;28;11;1;1;0;1271,5;1;0,0;1,8;3,8;20,0;3,0;12,2;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;2,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;28,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1964;1;19,8;43,2;30;8;1;1;0;1271,5;1;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,8;2,0;0,0;0,0;19,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1964;1;37,8;92,6;29;8;1;1;0;1271,5;1;11,0;0,0;5,6;0,0;0,0;0,8;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,8;31,0;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1964;1;48,3;113,0;25;9;1;1;0;1271,5;1;1,8;18,6;4,4;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;3,8;0,0;0,0;48,3;1,3;0,0;0,0;28,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1964;1;38,4;120,4;16;6;1;1;0;1271,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,8;2,6;0,0;0,0;0,0;0,0;0,0;0,0;38,4;31,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,6;1,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1964;1;50,0;252,0;14;13;1;1;0;1271,5;1;0,0;0,0;0,4;37,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,0;1,8;5,4;24,0;0,0;0,0;48,0;25,0;12,0;20,6;8,2;0,0;16,8;2,6;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2243025;2;01/01/1964;1;8,8;41,4;24;9;1;1;0;1271,5;1;0,0;0,0;0,0;4,6;8,4;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;1,2;8,8;3,0;6,0;4,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1963;1;56,0;124,0;30;12;1;1;0;575,200012207031;1;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;4,0;0,0;8,4;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;12,4;2,0;1,2;4,6;0,0;11,0;0,0;11,0;4,0;0,0;56,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1963;1;19,5;45,1;16;8;1;1;0;575,200012207031;1;0,0;4,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,2;0,2;0,0;0,0;7,4;19,5;0,0;0,0;0,0;0,0;4,8;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1963;1;132,0;57,6;5;11;1;1;0;575,200012207031;1;2,0;3,0;0,2;0,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;22,8;5,0;2,4;4,0;0,0;0,0;1,6;0,0;0,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1963;1;1,8;1,8;17;1;1;1;0;575,200012207031;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1963;1;12,0;14,8;17;3;1;1;0;575,200012207031;1;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1963;1;12,6;17,4;24;4;1;1;0;575,200012207031;1;0,0;0,0;0,0;0,0;3,6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,6;0,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1963;1;11,2;15,4;2;4;1;1;0;575,200012207031;1;1,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1963;1;10,0;24,7;18;6;1;1;0;575,200012207031;1;0,0;0,0;0,0;1,3;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;9,3;10,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1963;1;27,6;42,4;12;5;1;1;0;575,200012207031;1;0,4;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;3,8;0,0;27,6;0,0;0,0;0,0;0,0;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1963;1;26,2;69,2;30;3;1;1;0;575,200012207031;1;0,0;0,0;0,0;0,0;24,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;26,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1963;1;31,4;108,6;8;8;1;1;0;575,200012207031;1;0,0;0,0;0,0;7,4;5,4;10,6;25,6;31,4;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;0,0;0,0;0,6;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1963;1;17,5;54,2;23;9;1;1;0;575,200012207031;1;1,5;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,5;0,0;4,0;12,0;6,8;0,0;0,0;17,5;5,6;0,0;2,1;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1962;1;47,4;108,1;24;15;1;1;0;1435,59997558594;2;0,0;0,0;0,0;2,2;6,2;13,8;0,2;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1,0;1,4;0,0;9,8;0,0;0,0;0,0;0,0;0,1;47,4;0,0;19,6;1,6;1,0;0,2;1,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1962;1;52,2;160,0;22;12;1;1;0;1435,59997558594;2;1,0;0,0;0,0;0,0;0,0;0,0;1,2;9,6;20,4;13,8;0,2;8,6;6,4;0,0;0,0;0,0;0,0;0,0;0,0;32,0;0,0;52,2;6,6;8,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1962;1;59,2;136,8;29;15;1;1;0;1435,59997558594;2;0,0;0,0;0,0;0,0;3,2;1,8;0,0;0,0;0,4;15,0;10,6;10,6;2,4;8,0;0,2;0,0;0,0;0,0;0,0;9,0;6,8;0,0;0,0;0,0;4,6;0,0;0,0;0,0;59,2;3,2;1,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1962;1;24,7;55,2;23;9;1;1;0;1435,59997558594;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1,2;0,0;4,6;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,9;24,7;2,2;0,0;0,0;0,0;0,0;3,2;1,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
